input,given,family,orcid,name,identifier,department,degree,start,end
"Gutierrez,J. A.",Juan J,Gutierrez-Gonzalez,0000-0002-6795-6192,University of Missouri Columbia,14716,Genetics Area Program,PhD in Genetics,2004,2009
"Gutierrez,J. A.",Juan J,Gutierrez-Gonzalez,0000-0002-6795-6192,Universidad Politécnica de Madrid,16771,Agricultural Engineering,Agricultural Engineering,1990,1997
"Gutierrez,J. A.",Brandon J.,Gutierrez-Soto,0009-0008-4690-3906,,,,,,
"Gutierrez,J. A.",J. Alfredo,Gutierrez,0000-0003-2352-4010,,,,,,
"Gutierrez,J. A.",Maria J.,Gutierrez,0000-0002-0967-7355,University of Florida,3463,Rheumatology,Fellow in Rheumatology,1994,1996
"Gutierrez,J. A.",Maria J.,Gutierrez,0000-0002-0967-7355,Northeastern Ohio Medical University,6969,Internal Medicine,MD,1991,1994
"Gutierrez,J. A.",J. Antonio,Gutierrez,0000-0003-4353-4507,,,,,,
"Gutierrez,J. A.",Rafael J.,Gutierrez,0009-0001-5664-3385,Universidad Pablo de Olavide,https://ror.org/02z749649,,Master's degree in History and Digital Humanities,2024,2025
"Gutierrez,J. A.",Rafael J.,Gutierrez,0009-0001-5664-3385,Universidad Pablo de Olavide,https://ror.org/02z749649,,Master of Education - MEd,2022,2023
"Gutierrez,J. A.",Rafael J.,Gutierrez,0009-0001-5664-3385,Universidad Pablo de Olavide,https://ror.org/02z749649,,Bachelor's degree: History and Geography,2018,2022
"Gutierrez,J. A.",Ashley J.,Gutierrez-Onofre ,0009-0001-9163-8020,,,,,,
"Gutierrez,J. A.",ABNER J.,GUTIERREZ-CHAVEZ,0000-0003-1702-508X,Universidad Nacional Autónoma de México,7180,PRODUCCIÓN ANIMAL: RUMIANTES,MÉDICO VETERINARIO ZOOTECNISTA,1993,2001
"Gutierrez,J. A.",Manuel J Medina,Gutierrez,0009-0006-5561-8774,,,,,,
"Gutierrez,J. A.",Emilio J.,Mitacc Gutierrez,0000-0002-0737-5855,Universidad Nacional San Luis Gonzaga de Ica,33211,,Biólogo,2012,2017
"Gutierrez,J. A.",Antonio J.,Gutierrez Martínez,0000-0002-4620-7221,,,,,,
"Gutierrez,J. A.",Lina J.,Sarmiento Gutierrez ,0000-0002-1306-0374,,,,,,
"Gutierrez,J. A.",Kenedy J.,Gutierrez Mendoza,0000-0002-7303-2404,,,,,,
"Gutierrez,J. A.",Pedro J,Baez-Gutierrez,0000-0002-0829-941X,,,,,,
"Gutierrez,J. A.",J. Gerardo,Gutierrez-Compean,0009-0008-2261-6849,,,,,,
"Gutierrez,J. A.",Wendy J.,Mallqui Gutierrez,0009-0009-1231-1096,,,,,,
"Gutierrez,J. A.",Juan J.,Carrillo-Gutierrez,0009-0007-5440-638X,,,,,,
"Murphy,S. K.",S. Patrick,Murphy,0000-0001-6356-8507,,,,,,
"Murphy,S. K.",Melissa S,Murphy,0009-0002-7685-5278,,,,,,
"Murphy,S. K.",Margueritte S.,Murphy,0009-0005-5710-8287,,,,,,
"Murphy,S. K.",Linda S. ,Murphy,0000-0003-2948-0792,University of California Berkeley,1438,School of Library Information Studies,MLIS - Master of Library & Information Studies ,1984,1986
"Murphy,S. K.",Linda S. ,Murphy,0000-0003-2948-0792,San Jose State University,7161,Health Sciences,BS - Bachelor of Science in Community Health Education,1982,1984
"Murphy,S. K.",Linda S. ,Murphy,0000-0003-2948-0792,Foothill College,17018,Library,LMTA - Library Media Technical Assistance,1979,1980
"Murphy,S. K.",Bridget S.,"Murphy, DBH",0000-0003-4536-0758,Arizona State University,,"College of Health Solutions, Doctor of Behavioral Health",Doctor of Behavioral Health,,2020
"Murphy,S. K.",Bridget S.,"Murphy, DBH",0000-0003-4536-0758,Northern Arizona University,,Education,"M.Ed., With Distinction",,2007
"Murphy,S. K.",Bridget S.,"Murphy, DBH",0000-0003-4536-0758,Jones International University,52549,Business Communication,"BABC, Magna Cum Laude",,2004
"Wright,H. E.",Antoinette H.,Wright,0009-0007-9822-7586,"University of Liberia, School of Public Health",,Applied Epidemiology,MPH,2019,2022
"Wright,H. E.",Juliet H.,Wright,0000-0002-6246-7875,Imperial College London,http://dx.doi.org/10.13039/501100000761,,Doctor of Philosophy,,2021
"Wright,H. E.",Hattie H,Wright,0000-0002-1663-5348,North-West University,https://ror.org/010f1sq29,"School of Physiology, Nutrition and Consumer Sciences",Philosophiae Doctor in Dietetics,2001,2003
"Roderick-Jones,R. A.",Christopher R.,Jones,0000-0002-3338-7702,,,,,,
"Roderick-Jones,R. A.",Matthew R.,Jones,0000-0003-1344-747X,University of Illinois Urbana-Champaign,grid.35403.31,Mechanical and Industrial Engineering,PhD,1990,1993
"Roderick-Jones,R. A.",Matthew R.,Jones,0000-0003-1344-747X,University of Illinois Urbana-Champaign,grid.35403.31,Mechanical and Industrial Engineering,MS,1988,1990
"Roderick-Jones,R. A.",Matthew R.,Jones,0000-0003-1344-747X,Brigham Young University,grid.253294.b,Mechanical Engineering,BS,1982,1988
"Roderick-Jones,R. A.",Jessica R,Jones,0009-0003-7579-7245,,,,,,
"Roderick-Jones,R. A.",James R,Jones,0009-0001-2940-3634,,,,,,
"Roderick-Jones,R. A.",John R.,Jones,0000-0002-1046-3792,,,,,,
"Roderick-Jones,R. A.",R Christian,Jones,0000-0002-3313-2646,University of Wisconsin,,Botany,Ph.D.,1977,1980
"Roderick-Jones,R. A.",R Christian,Jones,0000-0002-3313-2646,Vanderbilt University,5718,General Biology,MA,1974,1977
"Roderick-Jones,R. A.",R Christian,Jones,0000-0002-3313-2646,Rice University,grid.21940.3e,Biology,BA,1969,1973
"Roderick-Jones,R. A.",Matthew R.,Jones,0000-0002-2206-7762,,,,,,
"Roderick-Jones,R. A.",ARTHUR R,JONES,0000-0001-7866-3910,University of Southampton,7423,health informatics,M.Sc,,2002
"Roderick-Jones,R. A.",ARTHUR R,JONES,0000-0001-7866-3910,University of London,http://dx.doi.org/10.13039/501100000779,Science,B Sc,1964,1967
"Roderick-Jones,R. A.",Shaun R.,Jones,0009-0002-1199-6336,,,,,,
"Roderick-Jones,R. A.",Rachel R,Jones,0009-0002-3309-0287,Colorado State University,https://ror.org/03k1gpj17,Horticulture and Landscape Architecture,PhD,2021,2024
"Roderick-Jones,R. A.",Rachel R,Jones,0009-0002-3309-0287,Colorado State University,https://ror.org/03k1gpj17,Education,"Master of Education, Education Sciences specialization",2020,2021
"Roderick-Jones,R. A.",Jeffrey R,Jones,0000-0002-7570-2571,University of Wisconsin Madison,5228,Regenerative Medicine,PhD,2010,2017
"Roderick-Jones,R. A.",Jeffrey R,Jones,0000-0002-7570-2571,University of South Florida,7831,,Bachelor of Science,2004,2009
"Roderick-Jones,R. A.",William R.,Jones,0000-0002-8694-8884,University of Maryland Graduate School,,UMBC Department of Biological Sciences,Ph.D. in Cellular and Molecular Biology,1984,1990
"Roderick-Jones,R. A.",William R.,Jones,0000-0002-8694-8884,Towson University,grid.265122.0,Biology and French with minors in Chemistry and English,Bachelor of Arts,1977,1982
"Roderick-Jones,R. A.",Owen J R,Jones,0000-0001-7921-5108,,,,,,
"Roderick-Jones,R. A.",Mark R,"Jones, Ph.D.",0000-0002-8250-2463,Saybrook University,,,Ph.D. Organizational Systems,2011,2015
"Roderick-Jones,R. A.",Mark R,"Jones, Ph.D.",0000-0002-8250-2463,Antioch University - Seattle,41350,,M.S. Management,1994,1996
"Roderick-Jones,R. A.",Mark R,"Jones, Ph.D.",0000-0002-8250-2463,Western Washington University,1632,,Systems Analysis,1975,1978
"Roderick-Jones,R. A.",Stephen R,Jones,0000-0002-9724-3193,,,,,,
"Roderick-Jones,R. A.",Wayson R.,Jones,0000-0003-0634-1618,,,,,,
"Roderick-Jones,R. A.",John R.,JONES,0000-0002-9225-693X,Vanderbilt University,5718,Graduate School of Religion,PhD,,1982
"Roderick-Jones,R. A.",Melissa R.,Jones,0000-0003-3437-3596,,,,,,
"Roderick-Jones,R. A.",Sidney R,Jones,0000-0002-6886-2710,,,,,,
"Roderick-Jones,R. A.",Kellie R,Jones,0000-0003-2788-7724,,,,,,
"Roderick-Jones,R. A.",Thomas R.,Jones,0000-0002-6083-6649,,,,,,
"Roderick-Jones,R. A.",Stephanie R,Jones,0000-0002-8726-7116,,,,,,
"Roderick-Jones,R. A.",R. Harold,Jones,0000-0003-4734-396X,,,,,,
"Roderick-Jones,R. A.",Margaret R,Jones,0000-0002-6066-383X,,,,,,
"Roderick-Jones,R. A.",Paul R.,Jones,0000-0001-9126-7269,,,,,,
"Roderick-Jones,R. A.",R. Kenny,Jones,0009-0005-1169-0507,,,,,,
"Roderick-Jones,R. A.",R. Brad,Jones,0000-0003-4470-1231,,,,,,
"Roderick-Jones,R. A.",R. Brynn,Jones-Rastelli,0009-0000-9752-4481,,,,,,
"Roderick-Jones,R. A.",Stephen R G,Jones,0000-0003-0239-9521,,,,,,
"Vallejo,P. G.",J. P.,Vallejo,0009-0008-4129-8364,"University of California, Los Angeles",https://ror.org/046rm7j60,School of Law,LL.M.,2020,2020
"Vallejo,P. G.",J. P.,Vallejo,0009-0008-4129-8364,Pontificia Universidad Javeriana,https://ror.org/03etyjw28,Derecho,Especialista,2015,2015
"Vallejo,P. G.",J. P.,Vallejo,0009-0008-4129-8364,Universidad Nacional de Colombia,https://ror.org/059yx9a68,Derecho,Abogado,2008,2014
"Vallejo,P. G.",Javier P.,Vallejo,0000-0002-0047-499X,Universidade de Vigo,16784,,PhD in Engineering,2015,2019
"Vallejo,P. G.",Javier P.,Vallejo,0000-0002-0047-499X,Universidade de Vigo,16784,,Industrial Engineering,2009,2015
"Vallejo,P. G.",Pedro P,Vallejo T,0000-0002-4725-5030,,,,,,
"Baker,C.",C. David,Baker,0000-0002-9853-6190,University of St. Andrews,,Divinity,MLitt,2006,2008
"Baker,C.",C. David,Baker,0000-0002-9853-6190,Ursinus College,grid.267667.4,Political Science,BA,1971,1973
"Baker,C.",C. David,Baker,0000-0002-9853-6190,Taylor University,,Political Science,,1969,1971
"Baker,C.",Denise C.,Baker,0000-0003-4153-3850,University of Alabama,8063,Library Science,MLIS,,
"Baker,C.",Denise C.,Baker,0000-0003-4153-3850,Auburn University,1383,College of Education,MS,1991,1995
"Baker,C.",Denise C.,Baker,0000-0003-4153-3850,Auburn University,1383,College of Education,BS ,1984,1989
"Baker,C.",PAUL C,BAKER,0000-0002-8532-3524,,,,,,
"Baker,C.",C. Scott,Baker,0000-0003-2183-2036,University of Hawaii System,3939,Zoology,,,
"Murdock,A.",Sheryl A.,Murdock,0000-0002-3746-6483,University of Victoria,http://dx.doi.org/10.13039/100008997,Earth and Ocean Sciences,Doctor of Philosophy,2014,2021
"Murdock,A.",Sheryl A.,Murdock,0000-0002-3746-6483,University of Washington,7284,Oceanography,Bachelor of Science,1993,1998
"Murdock,A.",Sheryl A.,Murdock,0000-0002-3746-6483,University of Victoria,http://dx.doi.org/10.13039/100008997,Earth and Ocean Sciences,Doctor of Philosophy,2014,2021
"Murdock,A.",Sheryl A.,Murdock,0000-0002-3746-6483,University of Washington,7284,Oceanography,Bachelor of Science,1993,1998
"Nguyen,D.",D.,Nguyen,0009-0001-7690-7472,,,,,,
"Nguyen,D.",D. Bao,Nguyen,0000-0001-6050-4268,,,,,,
"Nguyen,D.",Toan D,Nguyen,0000-0001-6192-8601,,,,,,
"Nguyen,D.",Tri D,Nguyen,0009-0001-7286-724X,,,,,,
"Nguyen,D.",Phuoc D.,Nguyen,0000-0002-3059-5573,Kyunghee University College of Engineering,164360,Computer Science and Engineering,,2018,2020
"Nguyen,D.",Thang D.,Nguyen,0009-0003-2000-4981,,,,,,
"Nguyen,D.",Huong D,Nguyen,0000-0003-1524-8028,Dalhousie University,3688,Microbiology & Immunology,MSc,,
"Nguyen,D.",D. Grace,Nguyen,0000-0003-4576-6619,St. Louis College of Pharmacy,https://ror.org/01btzz102,,Doctor of Pharmacy,,
"Nguyen,D.",D. Grace,Nguyen,0000-0003-4576-6619,University of Chicago Medical Center,https://ror.org/0076kfe04,,PGY2 Clinical Pharmacogenomics Residency,,
"Nguyen,D.",D. Grace,Nguyen,0000-0003-4576-6619,Ascension SE St. Joseph Hospital,,,PGY1 Pharmacy Residency,,
"Nguyen,D.",Nghiem D.,Nguyen,0000-0001-8522-0202,Curtin University,1649,,Philosophy of Doctor in Information System,,
"Nguyen,D.",Nghiem D.,Nguyen,0000-0001-8522-0202,Collin College - McKinney Campus,124988,Computer Science ,Master of Science ,,2010
"Nguyen,D.",Bao D,Nguyen,0000-0001-8245-4126,Texas Tech University,https://ror.org/0405mnx93,Computer Science,Master's,2019,2021
"Nguyen,D.",David D.,Nguyen,0000-0002-8243-195X,,,,,,
"Nguyen,D.",D. Nhat,Nguyen,0009-0005-2085-290X,,,,,,
"Nguyen,D.",Quyet D.,Nguyen,0000-0003-1565-7841,,,,,,
"Nguyen,D.",Hieu D.,Nguyen,0009-0001-7102-4902,,,,,,
"Nguyen,D.",Tung D,Nguyen,0000-0002-3190-8754,University of Pittsburgh,https://ror.org/01an3r305,"WISER - Winter Institute for Simulation, Education, and Research",Certified of specialist in medical simulation training,2018,2019
"Nguyen,D.",Tung D,Nguyen,0000-0002-3190-8754,Hue University,,,Master of Public Health,2017,2019
"Nguyen,D.",Tung D,Nguyen,0000-0002-3190-8754,Hue University,95414,Hue university of medicine and pharmacy,Doctor of preventive medicine,2010,2016
"Nguyen,D.",Dieu D.,Nguyen,0000-0002-5678-1008,The University of Utah,7060,Department of Physics and Astronomy,PhD in Physics,2011,2018
"Nguyen,D.",Dieu D.,Nguyen,0000-0002-5678-1008,Ho Chi Minh City University of Science,grid.454160.2,Theoretical Physics Department,Bachelor of Science,2009,2011
"Nguyen,D.",Dieu D.,Nguyen,0000-0002-5678-1008,Quy Nhon University,371085,Department of Physics,Bachelor Science,2007,2009
"Nguyen,D.",Truong D,Nguyen,0000-0002-6452-5573,,,,,,
"Nguyen,D.",Viet D.,Nguyen,0000-0002-9574-7662,,,,,,
"Nguyen,D.",Long D.,Nguyen,0009-0009-0991-7679,,,,,,
"Nguyen,D.",Khoa D.,Nguyen,0009-0004-3502-1722,Virginia Tech,https://ror.org/02smfhw86,,Doctor of Philosophy (Aerospace Engineering),2025,
"Nguyen,D.",Khoa D.,Nguyen,0009-0004-3502-1722,Ho Chi Minh City University of Technology,,,Bachelor of Engineering (Aerospace Engineering),2020,2024
"Nguyen,D.",D. Duc,Nguyen,0000-0002-6004-3657,Dankook University,http://dx.doi.org/10.13039/501100002467,Department of Chemical Engineering,PhD of Energy and Environmental Engineering,2011,2014
"Nguyen,D.",D. Duc,Nguyen,0000-0002-6004-3657,Dankook University,http://dx.doi.org/10.13039/501100002467,Department of Chemical Engineering,Master of Energy and Environmental Engineering,2009,2011
"Nguyen,D.",D. Duc,Nguyen,0000-0002-6004-3657,Ho Chi Minh City University of Technology,https://ror.org/04qva2324,Department of Environmental Engineering,Bachelor of Environmental Engineering,2000,2005
"Nguyen,D.",Tam D.,Nguyen,0000-0001-8336-4296,Nanyang Technological University,54761,Interdisciplinary Graduate School,Doctor of Philosophy,2013,2017
"Nguyen,D.",Tam D.,Nguyen,0000-0001-8336-4296,"Vietnam National University, Hanoi",grid.267852.c,"Faculty of Engineering Physics and Nanotechnology, University of Engineering and Technology",Bachelor,2008,2012
"Nguyen,D.",Tam D.,Nguyen,0000-0001-8336-4296,National University of Singapore,37580,College of Engineering,Exchange,2012,2012
"Nguyen,D.",Nam D.,Nguyen,0000-0002-2939-5806,Stony Brook University,https://ror.org/05qghxh33,Computer Science,PhD,2016,2021
"Nguyen,D.",Thanh D.,Nguyen,0000-0001-5775-8494,,,,,,
"Nguyen,D.",Khanh D.,Nguyen,0000-0002-8727-0411,University of Medicine and Pharmacy at Ho Chi Minh City,,School of Medicine,,,
"Nguyen,D.",Thuy D.,Nguyen,0000-0003-2368-310X,,,,,,
"Nguyen,D.",D T L,Nguyen,0000-0001-9061-8426,,,,,,
"Nguyen,D.",Khai D Q,NGUYEN,0000-0001-9776-1049,,,,,,
"Nguyen,D.",Kieu C D,Nguyen,0000-0002-9163-1806,University of Bari Aldo Moro,grid.7644.1,Medicine & Surgery ,MD,,
"Nguyen,D.",Quan D. M.,Nguyen,0009-0002-7317-4215,,,,,,
"Nguyen,D.",Thanh D. V.,Nguyen,0009-0004-6815-6586,,,,,,
"Nguyen,D.",Ha D. N.,Nguyen,0009-0003-8248-4415,Banking Academy of Vietnam,https://ror.org/00p5kn310,International School of Business,,,
"Nguyen,D.",Lien-Hoa D.,Nguyen,0000-0001-5805-0586,National University of Singapore,37580,Department of Chemistry,PhD,1996,1999
"Nguyen,D.",Hannah-Hanh D.,Nguyen,0000-0002-8493-0365,MICHIGAN STATE UNIVERSITY,,PSYCHOLOGY,DOCTOR OF PHILOSOPHY,2000,2006
"Nguyen,D.",Nhat D. P.,Nguyen,0009-0009-5409-4800,National University of Singapore,https://ror.org/01tgyzw49,Computing,Master of Computing,2023,2025
"Nguyen,D.",Trang T. D. ,Nguyen,0009-0000-2086-3098,University of Vienna,https://ror.org/03prydq77,Department of Religious Studies,PhD candidate,2024,2027
"Nguyen,D.",Trang T. D. ,Nguyen,0009-0000-2086-3098,University of South Wales,https://ror.org/02mzn7s88,Buddhist Studies ,Master Degree,2021,2023
"Nguyen,D.",Trang T. D. ,Nguyen,0009-0000-2086-3098,University of Nebraska–Lincoln,https://ror.org/043mer456,English writing and argument (Pass) | Buddhism (A+) Tibetan Buddhism (A+) | Buddhist meditation (A) Buddhist thought (A) | Native American Women (A+) Philosophy and Current Issues (A) | Introduction to Sociology (A+),Non-degree undergraduate courses for a visiting student,2018,2019
"Nguyen,D.",Trang T. D. ,Nguyen,0009-0000-2086-3098,Many non-profit organizations and institutes,,Social work,Certificates,2004,2014
"Nguyen,D.",Trang T. D. ,Nguyen,0009-0000-2086-3098,Ho Chi Minh City Open University,https://ror.org/00tean533,Business Administration,Bachelor of Marketing Management,2006,2010
"Nguyen,D.",Phong T D,Nguyen,0000-0003-4685-4952,,,,,,
"Nguyen,D.",Tam-Anh D.,Nguyen,0000-0003-1370-9193,,,,,,
"Roy-Burman,P.",Kamalika P,Roy,0000-0001-7338-2829,,,,,,
"Roy-Burman,P.",Kiran P,roy,0000-0003-4339-2027,,,,,,
"Roy-Burman,P.",Priya P. ,Roy,0009-0007-5274-5513,,,,,,
"Roy-Burman,P.",Partha P.,Roy,0000-0001-8862-9476,University of Strathclyde,https://ror.org/00n3w3b69,Accounting and Finance,PhD in Finance,2018,2023
"Roy-Burman,P.",Partha P.,Roy,0000-0001-8862-9476,University of Strathclyde,3527,Accounting and Finance,MSc in Finance with Distinction,2016,2017
"Roy-Burman,P.",Partha P.,Roy,0000-0001-8862-9476,North South University,grid.443020.1,School of Business and Economics,Bachelor of Business Administration (BBA),2011,2015
"Roy-Burman,P.",P.,Pavithra Roy,0000-0002-6787-6619,,,,,,
"Silva,J.",J,Silva,0009-0004-4495-0347,,,,,,
"Silva,J.",Yolanda J.,Silva,0000-0002-7154-0122,,,,,,
"Silva,J.",J. Enrique,Silva,0000-0002-7744-2443,,,,,,
"Silva,J.",Rodrigo J,Silva,0000-0003-3630-0868,UFSC,,Literatura,Doctorship,2014,2018
"Silva,J.",Catherine J.,Silva,0000-0003-0654-479X,,,,,,
"Silva,J.",Thais J.,Silva,0009-0005-1768-3893,,,,,,
"Silva,J.",Francisco J.,Silva,0000-0002-6911-6541,,,,,,
"Silva,J.",Fabrício J.,SILVA,0009-0004-0739-2753,,,,,,
"Silva,J.",Francisco J.,Silva,0000-0002-6735-3447,,,,,,
"Silva,J.",Ricardo J C,Silva,0000-0003-0719-6504,,,,,,
"Silva,J.",Albert Henrique J,Silva,0000-0002-3662-9973,,,,,,
"Silva,J.",Evandro J. R.,Silva,0009-0004-6782-5143,,,,,,
"Silva,J.",Marcelo J. B.,Silva,0000-0002-5807-4286,Universidade Federal de Minas Gerais,28114,Biochemistry and Immunology Department,PhD,2005,2009
"Silva,J.",Marcelo J. B.,Silva,0000-0002-5807-4286,Forsyth Institute,,A research Scholar Program in Immunology,,2008,2009
"Silva,J.",Marcelo J. B.,Silva,0000-0002-5807-4286,Universidade Federal de Minas Gerais,28114,Biochemistry and Immunology Department,DDS,1998,2002
"Silva,J.",Marcelo J. B.,Silva,0000-0002-5807-4286,Universidade Federal de Minas Gerais,28114,Dendistry,Doctor of Dental Surgery,1998,2002
"Silva,J.",J. Luis,da Silva,0000-0001-6195-8747,,,,,,
"Silva,J.",Paulo J.,Silva Fernandes,0000-0003-1455-1447,,,,,,
"Silva,J.",Soraya  J.,Silva C.,0000-0001-7622-2775,,,,,,
"Silva,J.",J Jesús,Silva Corona,0009-0006-1135-3647,,,,,,
"Silva,J.",J. Carolina ,Silva Gordillo,0000-0002-9181-0249,,,,,,
"Silva,J.",J Ricardo,Da Silva,0009-0005-1142-1091,Salem State University,https://ror.org/023qmza96,Nursing,BSN RN,1992,1996
"Silva,J.",J. Sebastian,Silva-Gonzalez,0000-0001-9900-2441,Universidad de Caldas,27985,Ciencias Jurídicas y Sociales ,Antropología,2014,
"Silva,J.",J. LIZBETH,SILVA CONTRERAS,0009-0002-7718-0700,,,,,,
"Silva,J.",J Jesús,Álvarez Silva,0009-0001-5059-7357,,,,,,
"Silva,J.",Evelyn J.,Silva Pérez,0000-0001-9598-6041,Universidad de Jaén,16747,,Máster en Ingeniería del Transporte terrestre y Logística,2016,
"Silva,J.",Evelyn J.,Silva Pérez,0000-0001-9598-6041,Escuela Superior Politécnica del Litoral Campus Prosperina,185002,Facultad de Ciencias Sociales y Humanísticas,Ing. en Negocios Internacionales,2010,2015
"Silva,J.",Evelyn J.,Silva Pérez,0000-0001-9598-6041,Escuela Superior Politécnica del Litoral Campus Prosperina,185002,Facultad de Ciencias Sociales y Humanísticas,Ing. en Negocios Internacionales,2010,2015
"Silva,J.",Cristian J.,Silva-Perez,0000-0002-6843-5022,,,,,,
"Silva,J.",María J,Romero-Silva,0009-0008-9722-2211,,,,,,
"Silva,J.",J. Alberto,Marques-Silva,0009-0002-8737-8235,,,,,,
"Silva,J.",Ricardo J. Nunes da,Silva,0000-0002-9201-0542,,,,,,
"Silva,J.",J´´essica,Santos da Silva,0000-0001-9294-8058,Pontifícia Universidade Católica de Campinas,28101,Faculdade de Biblioteconomia,Graduação,2014,2017
"Silva,J.",Alejandro J.,Da Silva Sanchez,0000-0002-2699-554X,,,,,,
"Silva,J.",J. P.,Gurgel e Silva,0000-0001-8107-4957,,,,,,
"Silva,J.",J Paulo ,de Sousa Silva,0009-0007-3340-5054,Fundação de Estudos Agrários Luiz de Queiroz,https://ror.org/00rs0x560,Escola Superior de Agricultura Luiz de Queiroz,MBA Gestão de Projetos,2022,2023
"Silva,J.",J Paulo ,de Sousa Silva,0009-0007-3340-5054,Instituto Federal do Rio Grande do Norte,https://ror.org/04je48v27,Ciência & Tecnologia,Especialista em Licenciamento Ambiental On Shore,2012,2013
"Silva,J.",J Paulo ,de Sousa Silva,0009-0007-3340-5054,Universidade Federal do Rio Grande do Norte,https://ror.org/04wn09761,Ciência & Tecnologia,Graduação Engenharia de Produção,2000,2008
"Silva,J.","SILVA, J. S  / SILVA. J.SILVA",SILVA,0009-0006-8444-1568,Universidade Federal Rural do Rio de Janeiro,https://ror.org/00xwgyp12,ENGENHARIA QUIMICA,Mestre em Engenharia Química (Programa de Pós-Graduação em Engenharia Química),2022,2024
"Silva,J.","SILVA, J. S  / SILVA. J.SILVA",SILVA,0009-0006-8444-1568,CENTRO UNIVERSITÁRIO UNIFACVEST,,ENGENHARIA QUIMICA,ENGENHARIA QUÍMICA,2014,2019
"Silva,J.",Ana J´éssica,da Silva,0000-0002-8819-9469,Universidade de Pernambuco,117110,Bacharelado em Nutrição,Acadêmica,2014,2019
"Silva,J.",Maria ´J´´ulia,Marques Silva,0000-0003-4984-9358,,,,,,
"Silva,J.",Gil V. J.,da Silva,0000-0003-0604-5536,,,,,,
"Silva,J.",Edite J.,Simoes da Silva Pereira,0000-0001-9884-6159,,,,,,
"Silva,J.",Carolina J,Simoes da Silva P,0000-0003-0993-7089,,,,,,
"Silva,J.",Larita Veruska J.,Bezerra da Silva,0000-0001-9385-6251,,,,,,
"Silva,J.",P. K. D. H. J. L. ,De Silva Rajaratne,0000-0002-6921-7107,,,,,,
"Tang,A. M.",A-Ling,Tang,0009-0004-4485-622X,,,,,,
"Tang,A. M.",A-Ling,TANG,0000-0002-7150-3663,,,,,,
"Wagner-Porter,K. M. G.",Fabian L. K.,Wagner,0000-0001-8178-9434,Freie Universität Berlin   DE,http://dx.doi.org/10.13039/501100007537,Physics,B. Sc. Physics,2012,2015
