input,given,family,orcid,title,funder,identifier,award,start,end
Jung Lee,Jung-Min,Lee,0009-0006-4908-6361,,,,,,
Jung Lee,Jung Yeon,Lee,0000-0001-9967-1952,,,,,,
Jung Lee,Han-Jung,Lee,0000-0002-1317-1752,,,,,,
Jung Lee,Jung min,Lee,0009-0005-7901-5962,,,,,,
Jung Lee,Jung Min,Lee,0000-0003-2816-7198,,,,,,
Jung Lee,Jung Woo,Lee,0009-0003-8306-6813,,,,,,
Jung Lee,AE JUNG,LEE,0000-0001-9326-7705,,,,,,
Jung Lee,jung woon,Lee,0009-0003-4041-6692,,,,,,
Jung Lee,Jung Hwa,Lee,0000-0002-3416-1289,,,,,,
Jung Lee,JUNG-A,LEE,0000-0003-1881-4347,,,,,,
Jung Lee,Jung Eun,Lee,0000-0002-0936-8659,,,,,,
Jung Lee,Yi-Jung,Lee,0000-0001-6889-7457,,,,,,
Jung Lee,HYUN JUNG,LEE,0009-0000-9682-7544,,,,,,
Jung Lee,Mi Jung,Lee,0000-0002-9677-5788,,,,,,
Jung Lee,Jung Lin,Lee,0000-0003-1922-2482,,,,,,
Jung Lee,Jung-Chieh,Lee,0000-0003-0487-6897,实时虚拟超声导航联合超声造影在肝肿瘤射频消融中的应用,Xiamen Municipal Bureau of Science and Technology,http://dx.doi.org/10.13039/100010166,3502Z20194094,2019,2022
Jung Lee,Jung Hyun,Lee,0000-0002-8207-9378,,,,,,
Jung Lee,Yu Jung,Lee,0000-0002-5939-4441,,,,,,
Jung Lee,JUNG HWAN,LEE,0000-0003-2680-6953,,,,,,
Jung Lee,JUNG SOO,LEE,0000-0002-1636-1586,,,,,,
Jung Lee,Soo Jung,Lee,0000-0002-4717-4871,,,,,,
Jung Lee,Eun Jung,Lee,0009-0003-8202-8081,,,,,,
Jung Lee,Jung Suk,Lee,0000-0002-5401-1931,,,,,,
Jung Lee,Jung Won,Lee,0009-0004-4105-2816,,,,,,
Jung Lee,Jung Sung,Lee ,0009-0003-0637-0045,,,,,,
Jung Lee,JUNG MIN,LEE,0009-0008-8248-4163,,,,,,
Jung Lee,Ki Jung,Lee,0000-0001-9448-0794,,,,,,
Jung Lee,jung min,lee,0009-0008-3083-2373,,,,,,
Jung Lee,Chia-Jung,Lee,0000-0001-5256-309X,,,,,,
Jung Lee,Jung-Ju,Lee,0000-0001-7498-5656,,,,,,
Jung Lee,Jung Min,Lee,0000-0002-4670-2521,,,,,,
Jung Lee,Jung Hoo,LEE,0009-0007-7983-4241,,,,,,
Jung Lee,Jung Shin,Lee,0000-0002-4049-9059,,,,,,
Jung Lee,Min Jung,Lee,0009-0008-3305-8897,,,,,,
Jung Lee,Jung-Chieh,Lee,0009-0003-0688-0889,,,,,,
Jung Lee,YOO-JUNG,LEE,0009-0003-0667-2852,,,,,,
Jung Lee,Jung-myun,Lee,0009-0009-1277-6862,,,,,,
Jung Lee,Eun-Jung,Lee,0000-0002-1538-7864,,,,,,
Jung Lee,Jung Gu,Lee,0000-0003-3805-0495,,,,,,
Jung Lee,Jung Keun,Lee,0000-0003-1711-0698,,,,,,
Jung Lee,A JUNG,LEE,0009-0002-3223-391X,,,,,,
Jung Lee,Jung Ran,Lee,0000-0001-8463-1149,,,,,,
Jung Lee,Su Jung,Lee,0000-0002-9774-8079,,,,,,
Jung Lee,Jung In,Lee,0009-0003-4402-7782,,,,,,
Jung Lee,Yun Jung,LEE,0000-0003-4088-1896,,,,,,
Jung Lee,Jung Dong,Lee,0009-0002-4101-1059,,,,,,
Jung Lee,I-Jung,Lee,0000-0002-3722-8194,,,,,,
Jung Lee,Hyo-jung,Lee,0000-0002-4991-0705,,,,,,
Jung Lee,HYO JUNG,LEE,0009-0001-3002-9416,,,,,,
Jung Lee,Jung-Mok,Lee,0009-0006-8066-0851,,,,,,
Jung Lee,Soo Jung,Lee,0000-0003-0954-5181,,,,,,
Jung Lee,Jung Heon,Lee,0009-0001-6273-5059,,,,,,
Jung Lee,Jung Ha,Lee,0009-0005-0289-468X,,,,,,
Jung Lee,Jung-Jin,Lee,0000-0002-7381-5230,,,,,,
Jung Lee,Sei-Jung,Lee,0000-0002-3115-952X,,,,,,
Jung Lee,Jung Eun,Lee,0000-0003-1311-152X,,,,,,
Jung Lee,SOO JUNG,LEE,0009-0007-8433-9122,,,,,,
Jung Lee,Jung Jin,Lee,0000-0002-6048-927X,,,,,,
Jung Lee,Jung Sun,Lee,0000-0002-9245-8603,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0003-0066-6032,,,,,,
Jung Lee,Jung-Hwan,Lee,0009-0002-3203-6481,,,,,,
Jung Lee,Su-Jung,Lee,0009-0006-8881-822X,,,,,,
Jung Lee,Jung Hwan,Lee,0000-0003-2412-6874,,,,,,
Jung Lee,Jung Woo,Lee,0000-0001-8368-5698,,,,,,
Jung Lee,Jung-Won,Lee,0000-0001-8922-063X,,,,,,
Jung Lee,JUNG YEON,LEE,0009-0003-1784-8059,,,,,,
Jung Lee,Jung Hwan,Lee,0000-0002-1393-7105,,,,,,
Jung Lee,Jung Wook,Lee,0000-0003-4166-0315,,,,,,
Jung Lee,Hee Jung,Lee,0000-0001-7825-9475,,,,,,
Jung Lee,Jung Ho,Lee,0000-0002-0789-0259,,,,,,
Jung Lee,JUNG HEE,LEE,0009-0005-2625-2702,,,,,,
Jung Lee,Hye jung,Lee,0000-0001-5629-6611,,,,,,
Jung Lee,PEI JUNG,LEE,0009-0006-5008-2878,,,,,,
Jung Lee,Eun-Jung,Lee,0000-0001-9468-9694,,,,,,
Jung Lee,Jung Soo,Lee,0000-0002-9920-0306,,,,,,
Jung Lee,Jung-Nam,Lee,0000-0002-2058-5048,,,,,,
Jung Lee,Jung Sun,Lee,0000-0001-7141-0945,,,,,,
Jung Lee,Hee-jung,LEE,0009-0002-5740-405X,,,,,,
Jung Lee,Jung-Hee,Lee,0009-0002-1076-0735,,,,,,
Jung Lee,Ho Jung,Lee,0000-0001-9674-6429,,,,,,
Jung Lee,Da-Jung,Lee,0000-0001-6449-5039,,,,,,
Jung Lee,Sun Jung,Lee,0000-0002-1087-2051,,,,,,
Jung Lee,Sook Jung,Lee,0000-0001-9305-7265,,,,,,
Jung Lee,Jung won,lee,0000-0002-7945-1618,,,,,,
Jung Lee,Jung-Suk,Lee,0000-0002-3850-8438,,,,,,
Jung Lee,EUN JUNG,LEE,0000-0001-6958-0312,,,,,,
Jung Lee,Kuo-Jung,Lee,0000-0002-7388-4738,,,,,,
Jung Lee,jung won,lee,0000-0003-1846-3153,,,,,,
Jung Lee,Jung-soo,Lee,0000-0003-0401-084X,,,,,,
Jung Lee,Jung Suk,Lee,0000-0001-5914-4429,,,,,,
Jung Lee,Jung-Hun,Lee,0000-0003-0293-0837,,,,,,
Jung Lee,JUNG HOON,LEE,0009-0000-7797-0206,,,,,,
Jung Lee,Mu-Jung,Lee,0000-0002-9545-5184,,,,,,
Jung Lee,Jung-Rim,Lee,0000-0003-1795-1390,,,,,,
Jung Lee,Soo Jung,Lee,0000-0002-2687-545X,,,,,,
Jung Lee,Jung-uk,Lee,0000-0001-5638-243X,,,,,,
Jung Lee,Jung Lyul,Lee,0000-0001-9410-9725,,,,,,
Jung Lee,Meng-Jung,Lee,0009-0004-5422-2466,,,,,,
Jung Lee,Jung-Hyung,Lee,0000-0002-3446-0019,,,,,,
Jung Lee,JUNG HEE,LEE,0009-0002-9329-2497,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-8473-4989,,,,,,
Jung Lee,Jung Seok,Lee,0000-0002-4899-5145,,,,,,
Jung Lee,Hyun Jung,Lee,0009-0004-4307-631X,,,,,,
Jung Lee,Youn-Jung,Lee,0009-0003-1672-5479,,,,,,
Jung Lee,Yoo Jung,Lee,0009-0000-0683-9710,,,,,,
Jung Lee,Se Jung,Lee,0000-0003-3206-6082,,,,,,
Jung Lee,Jung-Moo,Lee,0000-0002-7798-8905,,,,,,
Jung Lee,In-Jung,Lee,0000-0001-7154-4820,,,,,,
Jung Lee,Jung-Eun,Lee,0000-0003-4775-7943,,,,,,
Jung Lee,Jea Jung,Lee,0009-0001-5937-9073,,,,,,
Jung Lee,Jung Hyuk,Lee,0000-0002-0840-3352,,,,,,
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,Energy Simulation Service by Scenario for New Renewable Energy Application in Railway Station,Korea Railroad Research Institute,https://ror.org/04gzcxt97,,2025,2025
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,Undergraduate Scholarships,Seoul National University of Science and Technology,https://ror.org/00chfja07,,2019,2020
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,Graduate Scholarships,Seoul National University of Science and Technology,https://ror.org/00chfja07,,2021,2022
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,Undergraduate Research Assistant,Seoul National University of Science and Technology,https://ror.org/00chfja07,,2020,2020
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,"Contributing Researcher, HBIM-based Fire/Energy Modeling Automation Project (2023)",Seoul National University of Science and Technology,https://ror.org/00chfja07,,2021,2021
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,"Junior Researcher, Energy & Environment Integrated School Air Quality Project",Seoul National University of Science and Technology,https://ror.org/00chfja07,,,
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,"Research Lead, WISET Engineering Research Team Program (2022)","Korea Foundation for Women In Science, Engineering and Technology",,,2022,2022
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,"Participant, Youth Technical Talent Development - Technology Licensing Office (TLO) Program",Seoul National University of Science and Technology,https://ror.org/00chfja07,,2023,2023
Jung Lee,Jung-Ah,Lee,0009-0003-1278-7912,JoA,Seoul National University of Science and Technology,https://ror.org/00chfja07,,2020,2020
Jung Lee,Jung-Kul,Lee,0000-0001-7384-5301,,,,,,
Jung Lee,Jung Woo,Lee,0000-0003-4705-9248,,,,,,
Jung Lee,hyun jung,lee,0000-0003-2764-9339,,,,,,
Jung Lee,Jung Ah,Lee,0000-0003-4989-9670,,,,,,
Jung Lee,Jung Wook,Lee,0000-0002-8461-4741,,,,,,
Jung Lee,Jung Min,Lee,0000-0001-9838-0424,,,,,,
Jung Lee,Hee Jung,Lee,0000-0002-8663-8624,,,,,,
Jung Lee,Jung Hoon,Lee,0000-0002-3592-0566,,,,,,
Jung Lee,Jung-Man,Lee,0000-0002-7115-2939,,,,,,
Jung Lee,Jung Yeon,Lee,0000-0001-6162-5571,,,,,,
Jung Lee,Jung-Il,Lee,0000-0001-8143-5513,,,,,,
Jung Lee,Da Jung,Lee,0009-0009-2172-3543,,,,,,
Jung Lee,JUNG RO,LEE,0000-0002-9596-3330,,,,,,
Jung Lee,Jung Sick,Lee,0000-0001-6292-328X,,,,,,
Jung Lee,JUNG EUN,LEE,0009-0009-7608-0709,,,,,,
Jung Lee,Min Jung,Lee,0009-0005-0384-6719,,,,,,
Jung Lee,Jung Eun,Lee,0000-0002-1195-3427,,,,,,
Jung Lee,Jung-Hoon,Lee,0000-0002-3306-8728,,,,,,
Jung Lee,Jung Eun,Lee,0000-0002-8401-2839,,,,,,
Jung Lee,JUNG SU,LEE,0009-0005-3556-0029,,,,,,
Jung Lee,Jung A,LEE,0000-0001-6056-2660,,,,,,
Jung Lee,Jung Wan,Lee,0000-0002-8885-6385,,,,,,
Jung Lee,Eun Jung,Lee,0009-0000-3829-0371,,,,,,
Jung Lee,Jung Hee ,Lee,0009-0005-2831-0515,,,,,,
Jung Lee,Jung Young,Lee,0000-0002-6387-6785,,,,,,
Jung Lee,Jung-Hun,Lee,0000-0002-4016-1787,,,,,,
Jung Lee,So Jung,Lee,0000-0001-8253-1953,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0002-9662-1703,,,,,,
Jung Lee,Jung Bok,Lee,0000-0001-9227-2027,,,,,,
Jung Lee,Jung Su,Lee,0009-0004-6822-4569,,,,,,
Jung Lee,Yu Jung,Lee,0000-0003-3442-4816,,,,,,
Jung Lee,Jung Min,Lee,0000-0002-5341-8529,,,,,,
Jung Lee,JUNG HOO,LEE,0009-0008-8934-442X,,,,,,
Jung Lee,Jung Woo,Lee,0000-0002-4576-8705,,,,,,
Jung Lee,Meng-Jung,Lee,0000-0002-3277-6116,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0003-0787-2592,,,,,,
Jung Lee,Jung-In,Lee,0009-0006-3464-5458,,,,,,
Jung Lee,JUNG OH,LEE ,0009-0005-6502-8164,,,,,,
Jung Lee,Eun Jung,Lee,0000-0001-5145-4449,,,,,,
Jung Lee,Chia-Jung,Lee,0000-0003-1873-7230,,,,,,
Jung Lee,Jung-Rok,Lee,0000-0002-3518-3965,,,,,,
Jung Lee,Jung Hyun,Lee,0000-0002-9347-7232,,,,,,
Jung Lee,Hyun-Jung,Lee,0000-0001-9304-6021,,,,,,
Jung Lee,Yun Jung,Lee,0000-0001-5415-5735,,,,,,
Jung Lee,Jung Hyun,Lee,0000-0001-5767-1444,,,,,,
Jung Lee,Jung Moo ,Lee,0000-0001-5245-7799,,,,,,
Jung Lee,JUNG AE,LEE,0000-0001-7286-3890,,,,,,
Jung Lee,Jung Yeon,Lee,0009-0006-9823-6979,,,,,,
Jung Lee,Jung Woo,Lee,0000-0003-1509-6909,,,,,,
Jung Lee,Jung A,Lee,0009-0001-6753-1477,,,,,,
Jung Lee,Hye Jung,Lee,0000-0002-6046-5120,,,,,,
Jung Lee,Jung Myung,Lee,0000-0002-1904-5335,,,,,,
Jung Lee,Jung Yeon,Lee,0000-0001-7011-620X,,,,,,
Jung Lee,Jung Hwa,Lee,0000-0002-4464-3521,,,,,,
Jung Lee,Jung soo,Lee,0000-0003-2770-0528,,,,,,
Jung Lee,Hyun-Jung,Lee,0000-0002-7498-0705,,,,,,
Jung Lee,Yoon Jung,Lee,0009-0004-8781-6631,,,,,,
Jung Lee,Jung-Woo,Lee,0009-0005-8274-9262,,,,,,
Jung Lee,Jung-Bum,Lee,0000-0002-8732-7457,,,,,,
Jung Lee,Jung-soo,Lee,0000-0001-9281-7111,,,,,,
Jung Lee,Jung Young,Lee,0000-0003-3112-0366,,,,,,
Jung Lee,Sue Jung,Lee,0009-0007-8275-7902,,,,,,
Jung Lee,Yi-Jung,Lee,0000-0002-9492-6714,,,,,,
Jung Lee,JUNG MIN,LEE,0009-0001-5275-3587,,,,,,
Jung Lee,Jung-Won,Lee,0000-0003-2443-7074,,,,,,
Jung Lee,Jung-Hee,Lee,0000-0002-6889-9126,,,,,,
Jung Lee,Jung-sug,Lee,0000-0001-8738-6409,,,,,,
Jung Lee,Jung Hun,Lee,0000-0002-8001-2671,,,,,,
Jung Lee,Mi Jung,Lee,0000-0003-1194-5918,,,,,,
Jung Lee,Jung-Kyu,Lee,0000-0002-0023-1883,,,,,,
Jung Lee,MIN JUNG,LEE,0009-0007-8293-2256,,,,,,
Jung Lee,Chang-Jung,Lee,0009-0008-9841-1874,,,,,,
Jung Lee,Jung-Ting,Lee,0000-0002-8638-2235,,,,,,
Jung Lee,Tae-Jung,Lee,0000-0002-4175-770X,,,,,,
Jung Lee,Min Jung,Lee,0000-0001-8293-3418,"Phase 1 clinical study of DA-7503, a new therapeutic agent for Alzheimer's disease",Ministry of Health and Welfare,https://ror.org/00vxgjw72,RS-2024-00438603,2024,2026
Jung Lee,Min Jung,Lee,0000-0001-8293-3418,설명 가능한 인공지능 플랫폼 고도화로 혁신 폐암 신약 발굴,과학기술정보통신부,https://ror.org/01wpjm123,,2022,2023
Jung Lee,Min Jung,Lee,0000-0001-8293-3418,"신규 과민성 대장증후군 치료제, DA-6886의 임상 1상 연구",대한민국 보건복지부,https://ror.org/00vxgjw72,,2012,2014
Jung Lee,Han-Jung,Lee,0000-0001-8990-5743,,,,,,
Jung Lee,Jung Woo,Lee,0000-0002-1276-330X,,,,,,
Jung Lee,Woo jung,Lee,0000-0001-9273-261X,,,,,,
Jung Lee,Jung-Soon,Lee,0000-0002-9343-2085,,,,,,
Jung Lee,Jung-Woo,Lee,0000-0001-7205-8525,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-3942-405X,,,,,,
Jung Lee,Min Jung,Lee,0000-0001-9090-5863,,,,,,
Jung Lee,jung-hwa,lee,0000-0003-2487-0513,,,,,,
Jung Lee,Jung Min,Lee,0009-0009-7606-0273,,,,,,
Jung Lee,hyun jung,Lee,0009-0009-6939-5286,,,,,,
Jung Lee,Jung-Jae,Lee,0000-0003-1685-2569,,,,,,
Jung Lee,Sun Jung,Lee,0009-0006-7446-9743,,,,,,
Jung Lee,Eui Jung,Lee,0000-0001-8065-2014,,,,,,
Jung Lee,Jung Eun,Lee,0009-0008-6308-5765,,,,,,
Jung Lee,Jung Weol,Lee,0009-0008-3962-495X,,,,,,
Jung Lee,Eun Jung,Lee,0000-0002-2911-1818,,,,,,
Jung Lee,JUNG YUN,LEE,0009-0007-7040-400X,,,,,,
Jung Lee,Jung Kwon,Lee,0000-0003-0940-2930,,,,,,
Jung Lee,Hyeun Jung,Lee,0000-0001-7319-6874,,,,,,
Jung Lee,Jung jun,Lee,0009-0001-5808-4927,,,,,,
Jung Lee,Jung-Woo,Lee,0000-0001-9902-347X,,,,,,
Jung Lee,Min-Jung,Lee,0000-0003-3943-8133,,,,,,
Jung Lee,Jung Keun,Lee,0000-0002-3165-3675,,,,,,
Jung Lee,Min Jung,Lee,0000-0002-5488-7626,,,,,,
Jung Lee,Hyo-Jung,Lee,0009-0009-1936-457X,,,,,,
Jung Lee,Jung Lee,Lee,0009-0006-4265-8128,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0003-3516-9933,,,,,,
Jung Lee,jung eun,Lee,0009-0004-3542-6949,,,,,,
Jung Lee,Mi Jung,Lee,0000-0002-2753-8105,,,,,,
Jung Lee,Su Jung,Lee,0009-0001-9360-6372,,,,,,
Jung Lee,Jung-Shun ,Lee,0000-0003-4268-2161,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-2995-6060,,,,,,
Jung Lee,Chia-Jung,Lee,0000-0003-2280-0116,,,,,,
Jung Lee,Jung Won,Lee,0000-0001-6531-253X,,,,,,
Jung Lee,Jung min,Lee,0000-0002-8249-2920,,,,,,
Jung Lee,Jung-Joo,Lee,0000-0002-7414-1936,,,,,,
Jung Lee,Jung Hwan ,Lee,0000-0001-7567-0664,,,,,,
Jung Lee,Jung hyo,Lee,0009-0002-3918-011X,,,,,,
Jung Lee,Jung Seok,Lee,0009-0000-7297-0936,,,,,,
Jung Lee,Jung-Seok,Lee,0000-0003-1276-5978,,,,,,
Jung Lee,Jung-San,Lee,0000-0001-7030-2985,,,,,,
Jung Lee,JUNG-HOON,LEE,0000-0003-3229-6427,,,,,,
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,Mechanism of Plant Cell-To-Cell Communication,Directorate for Biological Sciences,http://dx.doi.org/10.13039/100000076,0445626,2005,2009
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,ABI Development: Integrative Bioinformatics for Knowledge Discovery of PTM Networks,Directorate for Biological Sciences,http://dx.doi.org/10.13039/100000076,1062520,2011,2016
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,Plasmodesmata and Cell Death: Role of PDLP5 as a Mediator,Directorate for Biological Sciences,http://dx.doi.org/10.13039/100000076,0954931,2010,2016
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,COBRE: Membrane Protein Production and Characterization,National Center for Advancing Translational Sciences,http://dx.doi.org/10.13039/100006108,P20RR015588,2000,2010
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,"Toward the molecular unpacking of the PaaC domain, a novel Plasmodesmata-association & activation Cassette",Directorate for Biological Sciences,http://dx.doi.org/10.13039/100000076,1820103,2018,2021
Jung Lee,Jung-Youn,Lee,0000-0003-4604-7974,Examining the Importance of Dynamic Trafficking in Systemic Acquired Resistance,Directorate for Biological Sciences,http://dx.doi.org/10.13039/100000076,1457121,2015,2021
Jung Lee,Hyun Jung,Lee,0009-0001-0910-3503,,,,,,
Jung Lee,So Jung,Lee,0009-0004-6516-5997,,,,,,
Jung Lee,Jung-Yong,Lee,0000-0002-5347-8230,,,,,,
Jung Lee,Yoon Jung ,Lee ,0000-0002-9063-6971,,,,,,
Jung Lee,TSUNG JUNG,LEE,0009-0008-3974-1195,,,,,,
Jung Lee,JUNG OK,LEE,0000-0002-0048-5322,,,,,,
Jung Lee,Hyun Jung,Lee,0009-0005-9845-0564,,,,,,
Jung Lee,Jung Sub,Lee,0000-0002-2742-1601,,,,,,
Jung Lee,Ho Jung,Lee,0009-0008-3122-8493,,,,,,
Jung Lee,Jung Eun,Lee,0009-0005-5758-1875,,,,,,
Jung Lee,Mee-Jung,Lee,0000-0001-7526-9088,,,,,,
Jung Lee,Jung Hun,Lee,0000-0002-4799-6277,,,,,,
Jung Lee,Jung-Yun,Lee,0000-0003-3931-8174,,,,,,
Jung Lee,Hyun-Jung,Lee,0009-0006-4114-0386,,,,,,
Jung Lee,Jung Min,Lee,0000-0003-0924-4215,,,,,,
Jung Lee,Su-Jung,Lee,0000-0001-5346-9126,,,,,,
Jung Lee,Jung Yeon,Lee,0009-0005-9052-5912,,,,,,
Jung Lee,Jung Hee,Lee,0000-0001-8482-1065,,,,,,
Jung Lee,Jung Tae,Lee,0000-0002-2228-1849,,,,,,
Jung Lee,Jung-Min,Lee,0009-0007-6589-5051,,,,,,
Jung Lee,Yun Jung,Lee,0000-0001-8112-1629,,,,,,
Jung Lee,Jung Hyun,Lee,0000-0001-5082-1075,,,,,,
Jung Lee,Jung Keun,Lee,0000-0003-0288-157X,,,,,,
Jung Lee,Jung-Hee,Lee,0000-0002-1755-526X,,,,,,
Jung Lee,Jung Hyun,Lee,0000-0002-1849-733X,,,,,,
Jung Lee,Jung-Min,Lee,0000-0003-2603-4789,Hyundai Motor Chung Mong-Koo Foundation,Hyundai Motor Chung Mong-Koo Foundation,,,2024,2025
Jung Lee,Tai-Jung,Lee,0009-0007-5610-9071,,,,,,
Jung Lee,Jung-Yup,Lee,0000-0002-0823-4245,,,,,,
Jung Lee,Ryun Jung,Lee,0000-0002-6746-7890,,,,,,
Jung Lee,Jia-Jung,Lee,0000-0002-7951-9571,,,,,,
Jung Lee,Jung-Tae,Lee,0000-0001-5383-3004,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-6891-8008,,,,,,
Jung Lee,WON JUNG,LEE,0009-0005-4030-0096,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0003-0202-587X,,,,,,
Jung Lee,Yueh-Jung,Lee,0000-0003-2288-5316,Not-my-fish Research/Design Project,The University of Texas at Dallas,http://dx.doi.org/10.13039/501100012645,,2022,2023
Jung Lee,Jung-Kyu,Lee,0000-0003-3120-8536,,,,,,
Jung Lee,Jung Min,Lee,0000-0001-5835-0343,,,,,,
Jung Lee,Hyang-Jung,Lee,0000-0001-8248-7649,,,,,,
Jung Lee,Jung-Hyun,Lee,0009-0009-6916-1113,,,,,,
Jung Lee,Jung-Il,Lee,0000-0002-1110-5030,,,,,,
Jung Lee,Jung Hoon,Lee,0000-0002-7875-2398,,,,,,
Jung Lee,Jung Heon,Lee,0000-0003-4790-3525,,,,,,
Jung Lee,Jung Taek,Lee,0009-0007-1080-1150,,,,,,
Jung Lee,Ting-Jung,Lee,0009-0002-7249-5455,,,,,,
Jung Lee,Jung Hie,Lee,0000-0002-1471-2602,,,,,,
Jung Lee,Jung-Been,Lee,0000-0002-8208-0387,,,,,,
Jung Lee,Jung-Shin,Lee,0000-0002-9126-5463,KNRF,KNRF,,,2013,2016
Jung Lee,Jung Ho,Lee,0000-0002-7329-2273,,,,,,
Jung Lee,Jung-me,Lee,0009-0004-6517-7111,,,,,,
Jung Lee,Jung Yeon,Lee,0000-0001-7627-4372,Comorbid Substance Use Among African Americans and Puerto Ricans: Determinants and Consequences,National Institute on Drug Abuse,,K01DA041609,2017,2022
Jung Lee,Jung Kyoo,Lee,0000-0003-1673-7587,,,,,,
Jung Lee,Eun Jung,Lee,0000-0002-0454-4510,,,,,,
Jung Lee,Jung Hwan,Lee,0000-0002-0040-7236,,,,,,
Jung Lee,Yong Jung,Lee,0000-0001-6908-0668,,,,,,
Jung Lee,SOO JUNG,LEE,0000-0003-0066-4109,,,,,,
Jung Lee,Jung Eun,Lee,0000-0002-4387-5291,,,,,,
Jung Lee,Jung-Kyu,Lee,0000-0001-5060-7255,,,,,,
Jung Lee,Yun Jung,Lee,0000-0003-3091-1174,,,,,,
Jung Lee,Jung-sup,Lee,0009-0008-6563-991X,,,,,,
Jung Lee,Yeon Jung,Lee,0000-0001-8953-5893,Analysis of attention-deficit/hyperactivity disorder (ADHD) symptoms and quantitative electro-encephalography differences in children and adolescents with and without parental ADHD,National Research Foundation of Korea (NRF) grant funded by the Korean Government (MSIT) ,,No. 2017R1C1B5074462,2017,2020
Jung Lee,Yeon Jung,Lee,0000-0001-8953-5893,"The search for psychiatric biomarkers through event related potentials and functional near infrared spectroscopy, and the assessment of psychiatric risk factors for their parents in adolescents who have attempted suicide/self-injurious behavior",The National Research Foundation of Korea (NRF) grant funded by the Korean Government (MSIT) ,http://dx.doi.org/10.13039/501100001321,No. 2020R1F1A1048211,2020,2023
Jung Lee,Yeon Jung,Lee,0000-0001-8953-5893,Analysis of social media usage behavior of psychiatrists ,Korean Neuropsychiatry Research Foundation,,The Jisan Cultural Psychiatry Research Fund,2016,2017
Jung Lee,Jung-Kil,Lee,0000-0002-9143-4917,,,,,,
Jung Lee,So Jung,Lee,0009-0000-5662-5585,,,,,,
Jung Lee,JUNG IL,LEE,0000-0002-0142-1398,,,,,,
Jung Lee,Jung Hwan,Lee,0000-0002-4100-2315,,,,,,
Jung Lee,Jung Ick ,LEE,0000-0003-0736-167X,,,,,,
Jung Lee,Un Jung,Lee,0000-0002-6097-6414,,,,,,
Jung Lee,Jung-Soo,Lee,0000-0002-7972-4743,,,,,,
Jung Lee,Seung Jung,Lee,0000-0002-5926-9237,,,,,,
Jung Lee,Jung Hee,Lee,0000-0003-3003-2217,,,,,,
Jung Lee,Jung-Kun,Lee,0000-0002-7778-7679,,,,,,
Jung Lee,Jung Sim,Lee,0000-0003-2815-6464,,,,,,
Jung Lee,Jung Lim,Lee,0000-0001-9464-383X,,,,,,
Jung Lee,EUN JUNG,LEE,0000-0002-2688-7004,,,,,,
Jung Lee,Jung Woo,Lee,0000-0003-2989-4952,Analysis of osteoporosis/osteoporotic fracture according to the health risk factors,National Research Foundation of Korea,http://dx.doi.org/10.13039/501100003725,2021R1I1A1A01059476,2021,2022
Jung Lee,Jung Woo,Lee,0000-0003-2989-4952,All-in-One Healthcare Services Through 'My Health Link’ Platform,Ministry of Science and Technology,http://dx.doi.org/10.13039/501100003711,,2021,2021
Jung Lee,Jung Ho,Lee,0000-0002-3800-5494,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-9941-9826,,,,,,
Jung Lee,Eun Jung,Lee,0000-0002-4248-8193,,,,,,
Jung Lee,Hwa Jung,Lee,0000-0003-0343-4392,,,,,,
Jung Lee,Eun-Jung,Lee,0000-0002-3177-1487,,,,,,
Jung Lee,Kuo-Jung,Lee,0000-0003-3494-2664,,,,,,
Jung Lee,jung hoon,lee,0009-0009-6686-4905,,,,,,
Jung Lee,Jung Jae,Lee,0000-0002-0828-3557,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0001-7751-792X,,,,,,
Jung Lee,Jung Hyub,Lee,0009-0001-0043-0524,,,,,,
Jung Lee,Jung Wun,Lee,0000-0002-6683-1822,,,,,,
Jung Lee,Jung-A,Lee,0009-0005-6282-8633,,,,,,
Jung Lee,Jung-Ah,Lee,0000-0003-0678-5956,,,,,,
Jung Lee,Jung Chan,Lee,0000-0002-4546-0962,,,,,,
